job_id,skill,proficiency
J0219,Kubernetes,Intermediate
J0220,SAP EWM,Intermediate
J0220,Grid Integration,Intermediate
J0220,Battery Management Systems,Advanced
J0221,Machine Learning,Intermediate
J0221,Quantum Computing Basics,Intermediate
J0221,SEO/SEM,Intermediate
J0222,Python,Beginner
J0222,Quantum Computing Basics,Advanced
J0222,React,Beginner
J0222,SAP EWM,Beginner
J0223,Data Structures,Intermediate
J0223,Node.js,Advanced
J0223,Docker,Advanced
J0224,PLC Programming,Beginner
J0224,Quantum Computing Basics,Intermediate
J0224,AWS,Advanced
J0224,Predictive Maintenance,Beginner
J0224,Inventory Management,Intermediate
J0225,Kubernetes,Intermediate
J0225,React,Beginner
J0225,Logistics Analytics,Beginner
J0225,SCADA,Advanced
J0225,Docker,Beginner
J0226,Python,Advanced
J0226,Robotics Troubleshooting,Intermediate
J0226,Machine Learning,Advanced
J0227,Data Structures,Beginner
J0227,Inventory Management,Intermediate
J0227,C++,Intermediate
J0228,FastAPI,Advanced
J0228,Quantum Computing Basics,Advanced
J0228,Kubernetes,Intermediate
J0229,Machine Learning,Beginner
J0229,Python,Advanced
J0229,Grid Integration,Beginner
J0230,C++,Advanced
J0230,Battery Management Systems,Beginner
J0230,PLC Programming,Beginner
J0231,Digital Electronics,Intermediate
J0231,Electric Powertrain,Advanced
J0231,Machine Learning,Intermediate
J0232,Python,Beginner
J0232,Power BI,Beginner
J0232,Machine Learning,Advanced
J0232,Quantum Computing Basics,Beginner
J0233,Machine Learning,Intermediate
J0233,C++,Intermediate
J0233,IoT Sensors,Intermediate
J0233,FastAPI,Advanced
J0234,Python,Advanced
J0234,IoT Sensors,Advanced
J0234,AWS,Advanced
J0234,Inventory Management,Beginner
J0234,Power BI,Beginner
J0235,Microprocessors,Advanced
J0235,AWS,Advanced
J0235,Digital Electronics,Advanced
J0235,React,Beginner
J0236,FastAPI,Advanced
J0236,Solar PV Design,Beginner
J0236,React,Intermediate
J0236,SAP EWM,Beginner
J0237,FastAPI,Beginner
J0237,Docker,Intermediate
J0237,Node.js,Intermediate
J0237,Machine Learning,Advanced
J0238,PLC Programming,Intermediate
J0238,Inventory Management,Advanced
J0238,Git,Advanced
J0238,Robotics Troubleshooting,Beginner
J0238,Docker,Beginner
J0239,Python,Intermediate
J0239,SCADA,Advanced
J0239,React,Advanced
J0240,Machine Learning,Intermediate
J0240,Electric Powertrain,Beginner
J0240,Python,Intermediate
J0241,Git,Advanced
J0241,Inventory Management,Advanced
J0241,Electric Powertrain,Intermediate
J0241,Power BI,Intermediate
J0241,Node.js,Intermediate
J0242,Solar PV Design,Beginner
J0242,Node.js,Intermediate
J0242,Git,Advanced
J0242,FastAPI,Beginner
J0243,Microprocessors,Beginner
J0243,FastAPI,Beginner
J0243,Kubernetes,Advanced
J0243,Content Strategy,Advanced
J0244,FastAPI,Beginner
J0244,Power BI,Intermediate
J0244,SEO/SEM,Advanced
J0245,FastAPI,Beginner
J0245,Logistics Analytics,Intermediate
J0245,AWS,Advanced
J0245,Electric Powertrain,Beginner
J0246,Data Structures,Advanced
J0246,IoT Sensors,Beginner
J0246,Electric Powertrain,Intermediate
J0246,SEO/SEM,Intermediate
J0247,Git,Advanced
J0247,Solar PV Design,Advanced
J0247,Machine Learning,Beginner
J0248,Inventory Management,Advanced
J0248,Data Structures,Beginner
J0248,Content Strategy,Intermediate
J0248,Predictive Maintenance,Intermediate
J0248,Docker,Advanced
J0249,React,Intermediate
J0249,Data Structures,Beginner
J0249,Logistics Analytics,Beginner
J0249,PLC Programming,Intermediate
J0249,Git,Beginner
J0250,FastAPI,Intermediate
J0250,Data Structures,Intermediate
J0250,AWS,Advanced
J0251,Kubernetes,Advanced
J0251,Digital Electronics,Beginner
J0251,Quantum Computing Basics,Advanced
J0252,Kubernetes,Advanced
J0252,Python,Intermediate
J0252,Quantum Computing Basics,Beginner
J0253,Inventory Management,Intermediate
J0253,Power BI,Intermediate
J0253,Microprocessors,Advanced
J0253,PLC Programming,Advanced
J0254,Power BI,Beginner
J0254,Solar PV Design,Beginner
J0254,SQL,Advanced
J0254,Robotics Troubleshooting,Advanced
J0254,Inventory Management,Beginner
J0255,React,Intermediate
J0255,Node.js,Intermediate
J0255,SQL,Beginner
J0256,Grid Integration,Advanced
J0256,PLC Programming,Intermediate
J0256,Power BI,Beginner
J0256,SCADA,Advanced
J0257,Digital Electronics,Advanced
J0257,AWS,Intermediate
J0257,Grid Integration,Intermediate
J0257,FastAPI,Intermediate
J0258,Solar PV Design,Advanced
J0258,C++,Beginner
J0258,Logistics Analytics,Beginner
J0259,C++,Beginner
J0259,Robotics Troubleshooting,Intermediate
J0259,Quantum Computing Basics,Advanced
J0259,IoT Sensors,Beginner
J0260,Microprocessors,Advanced
J0260,Docker,Advanced
J0260,Machine Learning,Beginner
J0261,Machine Learning,Beginner
J0261,Git,Advanced
J0261,Quantum Computing Basics,Advanced
J0262,Digital Electronics,Intermediate
J0262,SCADA,Beginner
J0262,IoT Sensors,Beginner
J0262,React,Advanced
J0262,Kubernetes,Advanced
J0263,Power BI,Beginner
J0263,Electric Powertrain,Beginner
J0263,React,Advanced
J0264,Kubernetes,Intermediate
J0264,Digital Electronics,Advanced
J0264,Machine Learning,Intermediate
J0264,Grid Integration,Beginner
J0264,React,Intermediate
J0265,Docker,Advanced
J0265,Data Structures,Intermediate
J0265,Grid Integration,Intermediate
J0265,Git,Beginner
J0265,Robotics Troubleshooting,Intermediate
J0266,Robotics Troubleshooting,Advanced
J0266,Battery Management Systems,Beginner
J0266,FastAPI,Beginner
J0266,AWS,Beginner
J0267,IoT Sensors,Beginner
J0267,Quantum Computing Basics,Beginner
J0267,Digital Electronics,Beginner
J0268,Python,Beginner
J0268,AWS,Intermediate
J0268,React,Beginner
J0269,Solar PV Design,Beginner
J0269,Power BI,Beginner
J0269,C++,Intermediate
J0269,SEO/SEM,Intermediate
J0269,Docker,Intermediate
J0270,SAP EWM,Advanced
J0270,Grid Integration,Intermediate
J0270,Microprocessors,Intermediate
J0271,AWS,Intermediate
J0271,Machine Learning,Intermediate
J0271,Electric Powertrain,Intermediate
J0272,React,Intermediate
J0272,Machine Learning,Advanced
J0272,Data Structures,Intermediate
J0272,AWS,Beginner
J0273,Power BI,Advanced
J0273,AWS,Intermediate
J0273,Kubernetes,Intermediate
J0273,Machine Learning,Advanced
J0273,Grid Integration,Advanced
J0274,FastAPI,Advanced
J0274,SQL,Beginner
J0274,Python,Beginner
J0274,React,Advanced
J0275,Predictive Maintenance,Advanced
J0275,SAP EWM,Intermediate
J0275,C++,Intermediate
J0276,IoT Sensors,Intermediate
J0276,FastAPI,Intermediate
J0276,Solar PV Design,Intermediate
J0277,Digital Electronics,Beginner
J0277,C++,Intermediate
J0277,SEO/SEM,Intermediate
J0278,Battery Management Systems,Intermediate
J0278,Data Structures,Advanced
J0278,Solar PV Design,Advanced
J0278,Logistics Analytics,Intermediate
J0279,SEO/SEM,Intermediate
J0279,Node.js,Beginner
J0279,Grid Integration,Intermediate
J0279,Electric Powertrain,Advanced
J0280,React,Advanced
J0280,Solar PV Design,Beginner
J0280,SCADA,Beginner
J0280,Data Structures,Advanced
J0281,Docker,Advanced
J0281,Machine Learning,Intermediate
J0281,Electric Powertrain,Intermediate
J0282,Electric Powertrain,Beginner
J0282,FastAPI,Beginner
J0282,Grid Integration,Intermediate
J0282,Data Structures,Beginner
J0282,Python,Intermediate
J0283,Node.js,Advanced
J0283,Quantum Computing Basics,Beginner
J0283,C++,Beginner
J0283,Docker,Advanced
J0283,Data Structures,Intermediate
J0284,AWS,Beginner
J0284,Robotics Troubleshooting,Advanced
J0284,Machine Learning,Intermediate
J0285,Battery Management Systems,Intermediate
J0285,Kubernetes,Advanced
J0285,Grid Integration,Advanced
J0285,C++,Intermediate
J0286,Electric Powertrain,Advanced
J0286,Python,Beginner
J0286,FastAPI,Intermediate
J0286,Docker,Intermediate
J0287,Grid Integration,Beginner
J0287,Machine Learning,Beginner
J0287,Kubernetes,Intermediate
J0288,Digital Electronics,Beginner
J0288,Logistics Analytics,Beginner
J0288,React,Beginner
J0288,Data Structures,Advanced
J0289,C++,Beginner
J0289,Quantum Computing Basics,Intermediate
J0289,Docker,Intermediate
J0289,FastAPI,Intermediate
J0289,Kubernetes,Intermediate
J0290,Python,Beginner
J0290,Robotics Troubleshooting,Intermediate
J0290,Node.js,Advanced
J0291,Node.js,Beginner
J0291,Quantum Computing Basics,Intermediate
J0291,Git,Intermediate
J0291,Logistics Analytics,Beginner
J0291,Solar PV Design,Advanced
J0292,Predictive Maintenance,Advanced
J0292,Microprocessors,Intermediate
J0292,Digital Electronics,Advanced
J0292,Electric Powertrain,Intermediate
J0293,SQL,Beginner
J0293,Docker,Intermediate
J0293,SCADA,Advanced
J0294,Robotics Troubleshooting,Advanced
J0294,React,Beginner
J0294,Battery Management Systems,Intermediate
J0294,Power BI,Beginner
J0295,React,Advanced
J0295,Battery Management Systems,Beginner
J0295,SEO/SEM,Intermediate
J0296,Robotics Troubleshooting,Advanced
J0296,Logistics Analytics,Beginner
J0296,Grid Integration,Beginner
J0296,Node.js,Intermediate
J0296,FastAPI,Intermediate
J0297,Microprocessors,Intermediate
J0297,React,Intermediate
J0297,SAP EWM,Beginner
J0297,IoT Sensors,Advanced
J0297,Solar PV Design,Beginner
J0298,Robotics Troubleshooting,Intermediate
J0298,Inventory Management,Intermediate
J0298,FastAPI,Beginner
J0298,React,Advanced
J0299,C++,Intermediate
J0299,Docker,Advanced
J0299,Electric Powertrain,Intermediate
J0299,Machine Learning,Beginner
J0299,FastAPI,Beginner
J0300,Robotics Troubleshooting,Beginner
J0300,FastAPI,Intermediate
J0300,Node.js,Advanced
J0300,AWS,Intermediate
J0300,C++,Advanced
J0301,AWS,Beginner
J0301,IoT Sensors,Intermediate
J0301,Power BI,Intermediate
J0301,Machine Learning,Intermediate
J0302,Logistics Analytics,Intermediate
J0302,Python,Beginner
J0302,Quantum Computing Basics,Beginner
J0303,SQL,Advanced
J0303,Grid Integration,Advanced
J0303,Digital Electronics,Intermediate
J0304,Inventory Management,Intermediate
J0304,IoT Sensors,Beginner
J0304,Solar PV Design,Intermediate
J0304,Power BI,Advanced
J0304,React,Advanced
J0305,Electric Powertrain,Advanced
J0305,SCADA,Advanced
J0305,React,Advanced
J0305,Data Structures,Beginner
J0306,Robotics Troubleshooting,Intermediate
J0306,Power BI,Advanced
J0306,Inventory Management,Advanced
J0306,IoT Sensors,Intermediate
J0306,Microprocessors,Intermediate
J0307,SEO/SEM,Advanced
J0307,Digital Electronics,Beginner
J0307,Inventory Management,Advanced
J0307,PLC Programming,Advanced
J0307,Git,Intermediate
J0308,Kubernetes,Advanced
J0308,Electric Powertrain,Beginner
J0308,Docker,Advanced
J0308,Content Strategy,Intermediate
J0309,Digital Electronics,Advanced
J0309,Python,Intermediate
J0309,Quantum Computing Basics,Advanced
J0309,SEO/SEM,Intermediate
J0309,Logistics Analytics,Beginner
J0310,Node.js,Advanced
J0310,Logistics Analytics,Intermediate
J0310,Kubernetes,Intermediate
J0311,SAP EWM,Advanced
J0311,Digital Electronics,Beginner
J0311,Inventory Management,Beginner
J0312,Solar PV Design,Beginner
J0312,Electric Powertrain,Intermediate
J0312,SAP EWM,Intermediate
J0312,Kubernetes,Advanced
J0313,Solar PV Design,Advanced
J0313,Battery Management Systems,Beginner
J0313,Quantum Computing Basics,Beginner
J0313,IoT Sensors,Advanced
J0313,Microprocessors,Advanced
J0314,Docker,Beginner
J0314,SCADA,Beginner
J0314,Node.js,Advanced
J0315,SQL,Intermediate
J0315,Data Structures,Intermediate
J0315,Battery Management Systems,Advanced
J0316,Data Structures,Intermediate
J0316,Power BI,Intermediate
J0316,FastAPI,Beginner
J0316,Kubernetes,Beginner
J0317,SAP EWM,Intermediate
J0317,Robotics Troubleshooting,Intermediate
J0317,Kubernetes,Beginner
J0317,Power BI,Beginner
J0317,IoT Sensors,Advanced
J0318,Grid Integration,Advanced
J0318,Kubernetes,Beginner
J0318,C++,Intermediate
J0318,React,Advanced
J0318,AWS,Beginner
J0319,FastAPI,Beginner
J0319,Python,Intermediate
J0319,Content Strategy,Intermediate
J0320,React,Intermediate
J0320,Docker,Beginner
J0320,Machine Learning,Advanced
J0321,Python,Intermediate
J0321,Solar PV Design,Advanced
J0321,Battery Management Systems,Intermediate
J0321,SQL,Intermediate
J0321,Grid Integration,Beginner
J0322,Robotics Troubleshooting,Beginner
J0322,Inventory Management,Beginner
J0322,Kubernetes,Intermediate
J0322,Quantum Computing Basics,Beginner
J0322,FastAPI,Intermediate
J0323,Predictive Maintenance,Intermediate
J0323,Docker,Beginner
J0323,PLC Programming,Advanced
J0324,C++,Beginner
J0324,Solar PV Design,Intermediate
J0324,Predictive Maintenance,Intermediate
J0324,Python,Intermediate
J0324,Electric Powertrain,Intermediate
J0325,Node.js,Advanced
J0325,Battery Management Systems,Advanced
J0325,PLC Programming,Beginner
J0325,Logistics Analytics,Advanced
J0326,Digital Electronics,Advanced
J0326,Node.js,Advanced
J0326,Logistics Analytics,Intermediate
J0326,SQL,Advanced
J0326,Content Strategy,Beginner
J0327,Docker,Beginner
J0327,SQL,Advanced
J0327,Content Strategy,Advanced
J0327,Node.js,Beginner
J0328,Power BI,Beginner
J0328,SCADA,Beginner
J0328,SAP EWM,Advanced
J0328,Logistics Analytics,Advanced
J0329,Node.js,Intermediate
J0329,SAP EWM,Beginner
J0329,Logistics Analytics,Beginner
J0330,Machine Learning,Advanced
J0330,Logistics Analytics,Intermediate
J0330,Content Strategy,Intermediate
J0330,Solar PV Design,Advanced
J0331,Predictive Maintenance,Intermediate
J0331,React,Beginner
J0331,Electric Powertrain,Intermediate
J0332,Solar PV Design,Beginner
J0332,Electric Powertrain,Advanced
J0332,SEO/SEM,Intermediate
J0332,SAP EWM,Advanced
J0333,Microprocessors,Beginner
J0333,Machine Learning,Intermediate
J0333,IoT Sensors,Beginner
J0333,PLC Programming,Beginner
J0333,Logistics Analytics,Intermediate
J0334,PLC Programming,Beginner
J0334,AWS,Intermediate
J0334,Git,Beginner
J0334,Grid Integration,Intermediate
J0334,Inventory Management,Advanced
J0335,Kubernetes,Advanced
J0335,Logistics Analytics,Intermediate
J0335,SCADA,Advanced
J0335,SEO/SEM,Advanced
J0336,Kubernetes,Advanced
J0336,Content Strategy,Beginner
J0336,Node.js,Intermediate
J0336,Git,Intermediate
J0337,SCADA,Beginner
J0337,SQL,Intermediate
J0337,SEO/SEM,Intermediate
J0338,Docker,Beginner
J0338,Node.js,Intermediate
J0338,SCADA,Beginner
J0338,C++,Beginner
J0338,Predictive Maintenance,Beginner
J0339,React,Beginner
J0339,Node.js,Advanced
J0339,Predictive Maintenance,Beginner
J0339,IoT Sensors,Advanced
J0339,Battery Management Systems,Intermediate
J0340,SQL,Beginner
J0340,SAP EWM,Advanced
J0340,Power BI,Beginner
J0340,Docker,Intermediate
J0340,React,Advanced
J0341,Quantum Computing Basics,Intermediate
J0341,Predictive Maintenance,Advanced
J0341,Electric Powertrain,Intermediate
J0341,Power BI,Advanced
J0341,SEO/SEM,Intermediate
J0342,Inventory Management,Beginner
J0342,Electric Powertrain,Advanced
J0342,SAP EWM,Intermediate
J0343,PLC Programming,Intermediate
J0343,Microprocessors,Advanced
J0343,Battery Management Systems,Intermediate
J0344,Power BI,Beginner
J0344,SCADA,Beginner
J0344,Git,Advanced
J0345,Electric Powertrain,Advanced
J0345,Microprocessors,Advanced
J0345,Solar PV Design,Intermediate
J0345,Kubernetes,Beginner
J0346,React,Intermediate
J0346,Docker,Advanced
J0346,Node.js,Beginner
J0346,Digital Electronics,Advanced
J0347,Node.js,Intermediate
J0347,Microprocessors,Intermediate
J0347,Machine Learning,Intermediate
J0347,Content Strategy,Beginner
J0348,Python,Intermediate
J0348,Microprocessors,Intermediate
J0348,SQL,Beginner
J0348,IoT Sensors,Intermediate
J0349,Logistics Analytics,Beginner
J0349,FastAPI,Beginner
J0349,Node.js,Beginner
J0349,React,Beginner
J0349,SQL,Beginner
J0350,Solar PV Design,Intermediate
J0350,Battery Management Systems,Beginner
J0350,SCADA,Intermediate
J0350,Data Structures,Beginner
J0351,PLC Programming,Advanced
J0351,Predictive Maintenance,Beginner
J0351,AWS,Intermediate
J0351,Data Structures,Advanced
J0351,Inventory Management,Advanced
J0352,Node.js,Intermediate
J0352,React,Advanced
J0352,SCADA,Beginner
J0353,Docker,Intermediate
J0353,Logistics Analytics,Advanced
J0353,SAP EWM,Beginner
J0354,Battery Management Systems,Advanced
J0354,Kubernetes,Beginner
J0354,SAP EWM,Intermediate
J0354,SEO/SEM,Beginner
J0354,IoT Sensors,Intermediate
J0355,IoT Sensors,Advanced
J0355,Solar PV Design,Intermediate
J0355,Quantum Computing Basics,Intermediate
J0355,Power BI,Beginner
J0356,Digital Electronics,Intermediate
J0356,React,Intermediate
J0356,Content Strategy,Beginner
J0356,FastAPI,Advanced
J0356,Machine Learning,Advanced
J0357,Node.js,Advanced
J0357,Solar PV Design,Intermediate
J0357,Machine Learning,Advanced
J0357,Electric Powertrain,Advanced
J0357,Content Strategy,Advanced
J0358,Python,Beginner
J0358,SCADA,Advanced
J0358,Power BI,Advanced
J0359,Electric Powertrain,Intermediate
J0359,PLC Programming,Intermediate
J0359,Data Structures,Advanced
J0359,Logistics Analytics,Intermediate
J0360,Git,Advanced
J0360,Data Structures,Intermediate
J0360,IoT Sensors,Beginner
J0360,Docker,Intermediate
J0361,Git,Advanced
J0361,Docker,Beginner
J0361,Predictive Maintenance,Intermediate
J0361,Inventory Management,Intermediate
J0362,Robotics Troubleshooting,Intermediate
J0362,Power BI,Intermediate
J0362,SAP EWM,Intermediate
J0362,Content Strategy,Intermediate
J0363,Inventory Management,Intermediate
J0363,C++,Beginner
J0363,SQL,Intermediate
J0363,Content Strategy,Intermediate
J0364,Power BI,Advanced
J0364,Content Strategy,Advanced
J0364,Battery Management Systems,Advanced
J0364,Quantum Computing Basics,Advanced
J0364,React,Advanced
J0365,Data Structures,Advanced
J0365,Content Strategy,Intermediate
J0365,Power BI,Intermediate
J0366,Power BI,Beginner
J0366,Microprocessors,Beginner
J0366,Electric Powertrain,Advanced
J0366,Kubernetes,Intermediate
J0366,Robotics Troubleshooting,Beginner
J0367,Quantum Computing Basics,Advanced
J0367,Kubernetes,Beginner
J0367,PLC Programming,Intermediate
J0367,Node.js,Advanced
J0367,Inventory Management,Beginner
J0368,Quantum Computing Basics,Advanced
J0368,Microprocessors,Intermediate
J0368,IoT Sensors,Intermediate
J0368,Solar PV Design,Beginner
J0369,Grid Integration,Beginner
J0369,IoT Sensors,Advanced
J0369,Inventory Management,Intermediate
J0369,Machine Learning,Intermediate
J0370,Predictive Maintenance,Intermediate
J0370,Power BI,Intermediate
J0370,React,Intermediate
J0370,Python,Intermediate
J0370,Microprocessors,Advanced
J0371,Power BI,Intermediate
J0371,Inventory Management,Intermediate
J0371,SQL,Intermediate
J0371,Content Strategy,Beginner
J0371,FastAPI,Beginner
J0372,Battery Management Systems,Beginner
J0372,Grid Integration,Advanced
J0372,SQL,Advanced
J0372,Content Strategy,Advanced
J0373,C++,Advanced
J0373,Predictive Maintenance,Intermediate
J0373,IoT Sensors,Beginner
J0373,Inventory Management,Intermediate
J0373,Robotics Troubleshooting,Advanced
J0374,Inventory Management,Beginner
J0374,Digital Electronics,Beginner
J0374,Node.js,Beginner
J0374,Machine Learning,Intermediate
J0375,Battery Management Systems,Advanced
J0375,Python,Intermediate
J0375,Solar PV Design,Intermediate
J0375,Electric Powertrain,Intermediate
J0375,Data Structures,Advanced
J0376,Git,Beginner
J0376,IoT Sensors,Advanced
J0376,Python,Beginner
J0376,React,Beginner
J0376,Inventory Management,Intermediate
J0377,Content Strategy,Intermediate
J0377,Microprocessors,Intermediate
J0377,C++,Intermediate
J0377,Predictive Maintenance,Beginner
J0378,IoT Sensors,Intermediate
