job_id,district,company,role,salary,experience,description,date
J0297,Chhatrapati Sambhajinagar,Company_23,Robotics Maintenance Tech,1364664,0 years,Sample job description,2026-09-01
J0298,Nagpur,Company_86,Cloud Architect,467777,5 years,Sample job description,2026-09-01
J0299,Chhatrapati Sambhajinagar,Company_70,Full Stack Developer,532283,5 years,Sample job description,2026-09-01
J0300,Nagpur,Company_36,Warehouse Manager,1052516,0 years,Sample job description,2026-09-01
J0301,Nashik,Company_74,Digital Marketing Specialist,672012,0 years,Sample job description,2026-09-01
J0302,Nagpur,Company_95,PLC Programmer,1421926,2 years,Sample job description,2026-09-01
J0303,Nagpur,Company_89,PLC Programmer,838490,4 years,Sample job description,2026-09-01
J0304,Nashik,Company_31,EV Battery Technician,1258556,0 years,Sample job description,2026-09-01
J0305,Mumbai,Company_18,Full Stack Developer,594191,3 years,Sample job description,2026-09-01
J0306,Chhatrapati Sambhajinagar,Company_80,Solar Grid Engineer,1249756,1 years,Sample job description,2026-09-01
J0307,Nashik,Company_79,Cloud Architect,867025,2 years,Sample job description,2026-09-01
J0308,Mumbai,Company_10,Supply Chain Coordinator,754056,5 years,Sample job description,2026-09-01
J0309,Mumbai,Company_82,Digital Marketing Specialist,1259684,5 years,Sample job description,2026-09-01
J0310,Nagpur,Company_82,Solar Grid Engineer,924554,0 years,Sample job description,2026-09-01
J0311,Mumbai,Company_70,Robotics Maintenance Tech,1116566,5 years,Sample job description,2026-09-01
J0312,Mumbai,Company_43,Digital Marketing Specialist,1336246,3 years,Sample job description,2026-09-01
J0313,Chhatrapati Sambhajinagar,Company_66,Full Stack Developer,956423,4 years,Sample job description,2026-09-01
J0314,Nagpur,Company_98,EV Battery Technician,655264,2 years,Sample job description,2026-09-01
J0315,Chhatrapati Sambhajinagar,Company_95,Cloud Architect,699250,2 years,Sample job description,2026-09-01
J0316,Nagpur,Company_37,Cloud Architect,645983,5 years,Sample job description,2026-09-01
J0317,Chhatrapati Sambhajinagar,Company_32,Robotics Maintenance Tech,1331474,1 years,Sample job description,2026-09-01
J0318,Mumbai,Company_43,Solar Grid Engineer,547268,3 years,Sample job description,2026-09-01
J0319,Nagpur,Company_28,Supply Chain Coordinator,1382778,5 years,Sample job description,2026-09-01
J0320,Pune,Company_10,Digital Marketing Specialist,669409,0 years,Sample job description,2026-09-01
J0321,Mumbai,Company_11,Warehouse Manager,1405000,0 years,Sample job description,2026-09-01
J0322,Nagpur,Company_100,PLC Programmer,1244387,3 years,Sample job description,2026-09-01
J0323,Chhatrapati Sambhajinagar,Company_9,Cloud Architect,306210,3 years,Sample job description,2026-09-01
J0324,Mumbai,Company_92,Supply Chain Coordinator,740780,5 years,Sample job description,2026-09-01
J0325,Nagpur,Company_40,Data Analyst,1462951,1 years,Sample job description,2026-09-01
J0326,Nagpur,Company_54,Warehouse Manager,859640,2 years,Sample job description,2026-09-01
J0327,Pune,Company_69,Digital Marketing Specialist,821020,2 years,Sample job description,2026-09-01
J0328,Nagpur,Company_15,Solar Grid Engineer,1437753,3 years,Sample job description,2026-09-01
J0329,Mumbai,Company_58,Cloud Architect,1396554,4 years,Sample job description,2026-09-01
J0330,Mumbai,Company_75,Digital Marketing Specialist,653418,0 years,Sample job description,2026-09-01
J0331,Nashik,Company_85,PLC Programmer,660756,1 years,Sample job description,2026-09-01
J0332,Nagpur,Company_6,Supply Chain Coordinator,527301,3 years,Sample job description,2026-09-01
J0333,Nagpur,Company_25,Solar Grid Engineer,800864,5 years,Sample job description,2026-09-01
J0334,Pune,Company_72,Solar Grid Engineer,1284497,1 years,Sample job description,2026-09-01
J0335,Pune,Company_39,PLC Programmer,583482,4 years,Sample job description,2026-09-01
J0336,Chhatrapati Sambhajinagar,Company_99,Robotics Maintenance Tech,1260133,0 years,Sample job description,2026-09-01
J0337,Nashik,Company_31,Supply Chain Coordinator,396362,2 years,Sample job description,2026-09-01
J0338,Mumbai,Company_90,Supply Chain Coordinator,1326341,4 years,Sample job description,2026-09-01
J0339,Nagpur,Company_65,Robotics Maintenance Tech,1075443,4 years,Sample job description,2026-09-01
J0340,Chhatrapati Sambhajinagar,Company_20,Solar Grid Engineer,483509,3 years,Sample job description,2026-09-01
J0341,Mumbai,Company_52,Supply Chain Coordinator,1365462,1 years,Sample job description,2026-09-01
J0342,Mumbai,Company_42,Warehouse Manager,503730,5 years,Sample job description,2026-09-01
J0343,Mumbai,Company_35,Data Analyst,1112846,1 years,Sample job description,2026-09-01
J0344,Mumbai,Company_62,Data Analyst,1087930,3 years,Sample job description,2026-09-01
J0345,Chhatrapati Sambhajinagar,Company_33,Supply Chain Coordinator,1181022,1 years,Sample job description,2026-09-01
J0346,Pune,Company_2,Data Analyst,567955,4 years,Sample job description,2026-09-01
J0347,Nashik,Company_22,Warehouse Manager,1176743,5 years,Sample job description,2026-09-01
J0348,Chhatrapati Sambhajinagar,Company_48,PLC Programmer,389808,5 years,Sample job description,2026-09-01
J0349,Nashik,Company_23,Digital Marketing Specialist,725304,5 years,Sample job description,2026-09-01
J0350,Pune,Company_81,Full Stack Developer,1120111,1 years,Sample job description,2026-09-01
J0351,Mumbai,Company_17,Full Stack Developer,1239791,1 years,Sample job description,2026-09-01
J0352,Nashik,Company_60,PLC Programmer,1370820,1 years,Sample job description,2026-09-01
J0353,Pune,Company_10,Solar Grid Engineer,1199927,2 years,Sample job description,2026-09-01
J0354,Nagpur,Company_78,Solar Grid Engineer,1113595,3 years,Sample job description,2026-09-01
J0355,Mumbai,Company_6,Robotics Maintenance Tech,418519,5 years,Sample job description,2026-09-01
J0356,Nashik,Company_9,Cloud Architect,381223,1 years,Sample job description,2026-09-01
J0357,Mumbai,Company_2,Supply Chain Coordinator,802260,0 years,Sample job description,2026-09-01
J0358,Mumbai,Company_16,Solar Grid Engineer,1302344,2 years,Sample job description,2026-09-01
J0359,Mumbai,Company_35,Data Analyst,449919,4 years,Sample job description,2026-09-01
J0360,Mumbai,Company_5,Robotics Maintenance Tech,388397,5 years,Sample job description,2026-09-01
J0361,Chhatrapati Sambhajinagar,Company_41,Digital Marketing Specialist,824294,2 years,Sample job description,2026-09-01
J0362,Chhatrapati Sambhajinagar,Company_79,Supply Chain Coordinator,894555,4 years,Sample job description,2026-09-01
J0363,Pune,Company_39,EV Battery Technician,511235,0 years,Sample job description,2026-09-01
J0364,Mumbai,Company_63,EV Battery Technician,1488206,0 years,Sample job description,2026-09-01
J0365,Mumbai,Company_62,Robotics Maintenance Tech,572012,4 years,Sample job description,2026-09-01
J0366,Pune,Company_75,Data Analyst,1189842,5 years,Sample job description,2026-09-01
J0367,Nagpur,Company_52,Supply Chain Coordinator,440677,0 years,Sample job description,2026-09-01
J0368,Chhatrapati Sambhajinagar,Company_16,Full Stack Developer,388267,3 years,Sample job description,2026-09-01
J0369,Mumbai,Company_33,Digital Marketing Specialist,1446645,5 years,Sample job description,2026-09-01
J0370,Pune,Company_26,Robotics Maintenance Tech,1067122,5 years,Sample job description,2026-09-01
J0371,Mumbai,Company_4,Solar Grid Engineer,748425,3 years,Sample job description,2026-09-01
J0372,Nashik,Company_17,Digital Marketing Specialist,1303497,4 years,Sample job description,2026-09-01
J0373,Mumbai,Company_88,Digital Marketing Specialist,855182,3 years,Sample job description,2026-09-01
J0374,Pune,Company_53,Warehouse Manager,923462,1 years,Sample job description,2026-09-01
J0375,Nagpur,Company_56,Full Stack Developer,685717,1 years,Sample job description,2026-09-01
J0376,Pune,Company_85,Data Analyst,401960,1 years,Sample job description,2026-09-01
J0377,Mumbai,Company_68,Full Stack Developer,764529,4 years,Sample job description,2026-09-01
J0378,Mumbai,Company_70,Solar Grid Engineer,826559,3 years,Sample job description,2026-09-01
J0379,Nashik,Company_25,Supply Chain Coordinator,748364,5 years,Sample job description,2026-09-01
J0380,Pune,Company_54,PLC Programmer,1472134,0 years,Sample job description,2026-09-01
J0381,Pune,Company_44,Supply Chain Coordinator,489917,2 years,Sample job description,2026-09-01
J0382,Nagpur,Company_55,PLC Programmer,833071,2 years,Sample job description,2026-09-01
J0383,Nagpur,Company_59,PLC Programmer,909372,5 years,Sample job description,2026-09-01
J0384,Pune,Company_18,PLC Programmer,343878,3 years,Sample job description,2026-09-01
J0385,Nagpur,Company_53,Robotics Maintenance Tech,394578,5 years,Sample job description,2026-09-01
J0386,Nagpur,Company_2,Digital Marketing Specialist,786802,3 years,Sample job description,2026-09-01
J0387,Nashik,Company_22,Solar Grid Engineer,413821,2 years,Sample job description,2026-09-01
J0388,Mumbai,Company_3,Digital Marketing Specialist,1441735,3 years,Sample job description,2026-09-01
J0389,Nashik,Company_83,Solar Grid Engineer,1421155,2 years,Sample job description,2026-09-01
J0390,Nagpur,Company_29,Digital Marketing Specialist,742613,1 years,Sample job description,2026-09-01
J0391,Nagpur,Company_72,Full Stack Developer,709242,1 years,Sample job description,2026-09-01
J0392,Nashik,Company_57,Supply Chain Coordinator,446115,2 years,Sample job description,2026-09-01
J0393,Chhatrapati Sambhajinagar,Company_94,Supply Chain Coordinator,1406245,2 years,Sample job description,2026-09-01
J0394,Chhatrapati Sambhajinagar,Company_67,Full Stack Developer,413445,2 years,Sample job description,2026-09-01
J0395,Chhatrapati Sambhajinagar,Company_32,EV Battery Technician,979655,3 years,Sample job description,2026-09-01
J0396,Nagpur,Company_36,PLC Programmer,1296242,1 years,Sample job description,2026-09-01
J0397,Nashik,Company_30,Cloud Architect,384902,5 years,Sample job description,2026-09-01
J0398,Chhatrapati Sambhajinagar,Company_20,Data Analyst,770453,4 years,Sample job description,2026-09-01
J0399,Pune,Company_61,Digital Marketing Specialist,1157842,2 years,Sample job description,2026-09-01
J0400,Pune,Company_21,Cloud Architect,885967,2 years,Sample job description,2026-09-01
J0401,Nagpur,Company_46,Full Stack Developer,853584,3 years,Sample job description,2026-09-01
J0402,Pune,Company_20,Warehouse Manager,1285234,5 years,Sample job description,2026-09-01
J0403,Mumbai,Company_37,Cloud Architect,1466628,4 years,Sample job description,2026-09-01
J0404,Chhatrapati Sambhajinagar,Company_42,Warehouse Manager,614575,4 years,Sample job description,2026-09-01
J0405,Nashik,Company_99,Digital Marketing Specialist,621788,3 years,Sample job description,2026-09-01
J0406,Nagpur,Company_77,EV Battery Technician,1369307,1 years,Sample job description,2026-09-01
J0407,Chhatrapati Sambhajinagar,Company_93,EV Battery Technician,834188,1 years,Sample job description,2026-09-01
J0408,Nashik,Company_32,Supply Chain Coordinator,960832,3 years,Sample job description,2026-09-01
J0409,Chhatrapati Sambhajinagar,Company_84,PLC Programmer,721445,4 years,Sample job description,2026-09-01
J0410,Nagpur,Company_65,EV Battery Technician,371135,3 years,Sample job description,2026-09-01
J0411,Mumbai,Company_90,Cloud Architect,1495022,4 years,Sample job description,2026-09-01
J0412,Chhatrapati Sambhajinagar,Company_74,Solar Grid Engineer,745360,3 years,Sample job description,2026-09-01
J0413,Chhatrapati Sambhajinagar,Company_64,Supply Chain Coordinator,615368,1 years,Sample job description,2026-09-01
J0414,Pune,Company_80,Solar Grid Engineer,939751,0 years,Sample job description,2026-09-01
J0415,Chhatrapati Sambhajinagar,Company_73,Data Analyst,1146691,4 years,Sample job description,2026-09-01
J0416,Nashik,Company_91,EV Battery Technician,1136993,2 years,Sample job description,2026-09-01
J0417,Mumbai,Company_32,Solar Grid Engineer,358068,2 years,Sample job description,2026-09-01
J0418,Pune,Company_84,EV Battery Technician,318604,3 years,Sample job description,2026-09-01
J0419,Chhatrapati Sambhajinagar,Company_31,Supply Chain Coordinator,530136,2 years,Sample job description,2026-09-01
J0420,Mumbai,Company_76,Warehouse Manager,1215579,0 years,Sample job description,2026-09-01
J0421,Nashik,Company_38,Robotics Maintenance Tech,1116492,2 years,Sample job description,2026-09-01
J0422,Mumbai,Company_86,Solar Grid Engineer,1362741,2 years,Sample job description,2026-09-01
J0423,Pune,Company_14,Supply Chain Coordinator,945524,0 years,Sample job description,2026-09-01
J0424,Chhatrapati Sambhajinagar,Company_5,Digital Marketing Specialist,1194277,3 years,Sample job description,2026-09-01
J0425,Mumbai,Company_16,Supply Chain Coordinator,899988,1 years,Sample job description,2026-09-01
J0426,Nagpur,Company_84,Solar Grid Engineer,677123,2 years,Sample job description,2026-09-01
J0427,Pune,Company_36,Warehouse Manager,1146665,5 years,Sample job description,2026-09-01
J0428,Chhatrapati Sambhajinagar,Company_60,Data Analyst,1257141,4 years,Sample job description,2026-09-01
J0429,Nashik,Company_60,Digital Marketing Specialist,1343361,5 years,Sample job description,2026-09-01
J0430,Pune,Company_39,Cloud Architect,1264472,5 years,Sample job description,2026-09-01
J0431,Nashik,Company_19,Cloud Architect,780667,0 years,Sample job description,2026-09-01
J0432,Nagpur,Company_79,Data Analyst,1398049,3 years,Sample job description,2026-09-01
J0433,Nashik,Company_62,PLC Programmer,718539,5 years,Sample job description,2026-09-01
J0434,Mumbai,Company_28,Robotics Maintenance Tech,1000851,2 years,Sample job description,2026-09-01
J0435,Mumbai,Company_91,Robotics Maintenance Tech,1396649,0 years,Sample job description,2026-09-01
J0436,Nagpur,Company_85,EV Battery Technician,1356556,5 years,Sample job description,2026-09-01
J0437,Nagpur,Company_42,Warehouse Manager,310144,4 years,Sample job description,2026-09-01
J0438,Mumbai,Company_18,Full Stack Developer,612412,2 years,Sample job description,2026-09-01
J0439,Nagpur,Company_22,EV Battery Technician,388804,5 years,Sample job description,2026-09-01
J0440,Chhatrapati Sambhajinagar,Company_47,Full Stack Developer,575820,3 years,Sample job description,2026-09-01
J0441,Mumbai,Company_99,Digital Marketing Specialist,1137914,3 years,Sample job description,2026-09-01
J0442,Chhatrapati Sambhajinagar,Company_30,PLC Programmer,1275345,5 years,Sample job description,2026-09-01
J0443,Mumbai,Company_63,Warehouse Manager,358785,0 years,Sample job description,2026-09-01
J0444,Pune,Company_68,Full Stack Developer,1145384,4 years,Sample job description,2026-09-01
J0445,Mumbai,Company_30,Warehouse Manager,932691,2 years,Sample job description,2026-09-01
J0446,Nashik,Company_27,Solar Grid Engineer,1308465,1 years,Sample job description,2026-09-01
J0447,Mumbai,Company_54,Full Stack Developer,1287298,5 years,Sample job description,2026-09-01
J0448,Nagpur,Company_39,Full Stack Developer,422697,5 years,Sample job description,2026-09-01
J0449,Nagpur,Company_90,Data Analyst,464074,5 years,Sample job description,2026-09-01
J0450,Pune,Company_35,PLC Programmer,738732,1 years,Sample job description,2026-09-01
J0451,Chhatrapati Sambhajinagar,Company_66,EV Battery Technician,636307,5 years,Sample job description,2026-09-01
J0452,Mumbai,Company_13,Data Analyst,813420,2 years,Sample job description,2026-09-01
J0453,Nagpur,Company_38,Data Analyst,1400993,5 years,Sample job description,2026-09-01
J0454,Chhatrapati Sambhajinagar,Company_62,PLC Programmer,768521,2 years,Sample job description,2026-09-01
J0455,Mumbai,Company_46,Data Analyst,359897,2 years,Sample job description,2026-09-01
J0456,Chhatrapati Sambhajinagar,Company_18,Cloud Architect,1160159,0 years,Sample job description,2026-09-01
J0457,Nagpur,Company_85,Warehouse Manager,1102851,0 years,Sample job description,2026-09-01
J0458,Nashik,Company_32,Robotics Maintenance Tech,1108754,2 years,Sample job description,2026-09-01
J0459,Mumbai,Company_69,Solar Grid Engineer,1418557,3 years,Sample job description,2026-09-01
J0460,Chhatrapati Sambhajinagar,Company_84,Full Stack Developer,703201,2 years,Sample job description,2026-09-01
